id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label,trx_time,trx_date,line_count,line_hms,qty,qty_hms,value,value_hms,ts
4517208,55963,27755,retailer,pick-up,app,7/27/2020 6:34,selesai,8/1/2020 10:13,0,2020-07-27 06:34:00,20200727,9,4,62.0,40.0,1188900,824500,1595831640.0
4517240,101132,149471,retailer,pick-up,app,7/27/2020 6:35,selesai,9/1/2020 9:52,0,2020-07-27 06:35:00,20200727,5,4,570.0,550.0,27635000,14335000,1595831700.0
4517274,1107599,173073,retailer,pick-up,app,7/27/2020 6:38,selesai,7/28/2020 10:22,0,2020-07-27 06:38:00,20200727,4,3,25.0,13.0,322450,275650,1595831880.0
4517308,131638,142220,retailer,pick-up,app,7/27/2020 6:39,selesai,7/27/2020 17:10,0,2020-07-27 06:39:00,20200727,9,2,80.0,20.0,1184000,381000,1595831940.0
4067967,54584,2709,retailer,same-day,app,7/6/2020 11:43,selesai,7/7/2020 12:27,0,2020-07-06 11:43:00,20200706,6,1,60.0,10.0,880500,115000,1594035780.0
4068010,142655,116093,retailer,pick-up,app,7/6/2020 11:44,selesai,7/14/2020 15:17,0,2020-07-06 11:44:00,20200706,8,4,50.0,20.0,791000,369000,1594035840.0
4068142,143027,128590,retailer,pick-up,app,7/6/2020 11:48,selesai,7/15/2020 8:56,0,2020-07-06 11:48:00,20200706,9,2,43.0,7.0,960100,135600,1594036080.0
4068235,54995,32319,retailer,same-day,app,7/6/2020 11:52,selesai,7/8/2020 16:15,0,2020-07-06 11:52:00,20200706,10,4,193.0,130.0,4886300,2801800,1594036320.0
4068242,142651,77705,retailer,pick-up,app,7/6/2020 11:52,selesai,7/9/2020 10:46,0,2020-07-06 11:52:00,20200706,12,4,181.0,62.0,1105100,425100,1594036320.0
4068244,136300,70616,retailer,same-day,app,7/6/2020 11:52,selesai,7/8/2020 5:59,0,2020-07-06 11:52:00,20200706,11,6,32.0,8.0,2599500,1708000,1594036320.0
4068269,54839,1106280,retailer,pick-up,app,7/6/2020 11:53,selesai,7/6/2020 15:12,0,2020-07-06 11:53:00,20200706,17,3,106.0,23.0,585800,380300,1594036380.0
4068276,101341,179756,retailer,pick-up,app,7/6/2020 11:53,selesai,7/15/2020 14:48,0,2020-07-06 11:53:00,20200706,3,0,30.0,0.0,198500,0,1594036380.0
4068476,54050,38975,retailer,pick-up,app,7/6/2020 12:00,selesai,7/18/2020 12:30,0,2020-07-06 12:00:00,20200706,12,3,140.0,30.0,2008000,550000,1594036800.0
4068478,135779,176117,retailer,pick-up,otc,7/6/2020 12:01,selesai,7/6/2020 12:01,0,2020-07-06 12:01:00,20200706,4,2,51.0,11.0,1075000,436500,1594036860.0
4516270,54837,148436,retailer,same-day,app,7/27/2020 0:15,selesai,7/29/2020 9:16,0,2020-07-27 00:15:00,20200727,6,0,87.0,0.0,511000,0,1595808900.0
4516297,265881,270466,retailer,pick-up,app,7/27/2020 0:29,selesai,7/27/2020 7:52,0,2020-07-27 00:29:00,20200727,24,2,60.0,8.0,574350,126800,1595809740.0
4516306,54236,51797,retailer,pick-up,app,7/27/2020 0:32,selesai,8/4/2020 16:38,0,2020-07-27 00:32:00,20200727,12,1,130.0,5.0,1843700,121500,1595809920.0
4528506,148304,88878,retailer,same-day,app,7/27/2020 11:53,selesai,7/30/2020 11:34,0,2020-07-27 11:53:00,20200727,29,3,93.0,10.0,1771501,160300,1595850780.0
4528538,139579,72252,retailer,pick-up,app,7/27/2020 11:54,selesai,7/27/2020 13:43,0,2020-07-27 11:54:00,20200727,11,3,25.0,4.0,401200,71500,1595850840.0
4206322,138029,84471,retailer,pick-up,app,7/13/2020 8:33,selesai,7/13/2020 12:54,0,2020-07-13 08:33:00,20200713,15,3,201.0,9.0,1035850,204100,1594629180.0
4206345,54037,35492,retailer,pick-up,app,7/13/2020 8:34,selesai,7/15/2020 16:58,0,2020-07-13 08:34:00,20200713,35,6,389.0,80.0,5496700,1485500,1594629240.0
4206381,135318,108452,retailer,pick-up,app,7/13/2020 8:35,selesai,7/13/2020 13:02,0,2020-07-13 08:35:00,20200713,8,0,115.0,0.0,1756000,0,1594629300.0
4206411,53834,1095503,retailer,pick-up,otc,7/13/2020 8:36,selesai,7/13/2020 8:36,0,2020-07-13 08:36:00,20200713,4,4,4.0,4.0,60800,60800,1594629360.0
4206415,154557,196710,retailer,pick-up,otc,7/13/2020 8:36,selesai,7/13/2020 8:36,0,2020-07-13 08:36:00,20200713,25,5,534.0,50.0,2604600,1062600,1594629360.0
4206420,54331,3341,retailer,same-day,app,7/13/2020 8:36,selesai,7/16/2020 14:37,0,2020-07-13 08:36:00,20200713,7,5,206.0,116.0,2657700,1810700,1594629360.0
4206454,54052,17736,retailer,same-day,app,7/13/2020 8:37,selesai,7/14/2020 12:18,0,2020-07-13 08:37:00,20200713,8,5,19.0,15.0,662850,294850,1594629420.0
4078770,54011,27078,retailer,next-day,app,7/6/2020 19:50,selesai,7/9/2020 18:30,0,2020-07-06 19:50:00,20200706,3,1,12.0,10.0,311000,221000,1594065000.0
4078865,172708,126519,retailer,pick-up,app,7/6/2020 19:58,selesai,7/7/2020 19:24,0,2020-07-06 19:58:00,20200706,4,4,6.0,6.0,1202500,1202500,1594065480.0
4078895,54207,28328,retailer,pick-up,app,7/6/2020 20:00,selesai,7/22/2020 1:06,0,2020-07-06 20:00:00,20200706,8,2,1074.0,70.0,4610500,1346500,1594065600.0
4078929,53891,131748,retailer,pick-up,otc,7/6/2020 20:02,selesai,7/6/2020 20:02,0,2020-07-06 20:02:00,20200706,5,1,140.0,20.0,2312200,210700,1594065720.0
4078938,233327,1122091,retailer,pick-up,app,7/6/2020 20:03,selesai,7/9/2020 8:04,0,2020-07-06 20:03:00,20200706,5,2,13.0,4.0,234700,87200,1594065780.0
4078940,135781,163603,retailer,pick-up,app,7/6/2020 20:03,selesai,7/7/2020 13:51,0,2020-07-06 20:03:00,20200706,3,3,80.0,80.0,1115500,1115500,1594065780.0
4063864,53989,4656,retailer,next-day,app,7/6/2020 9:44,selesai,7/8/2020 15:20,0,2020-07-06 09:44:00,20200706,9,3,102.0,30.0,663056,400850,1594028640.0
4063898,137180,149354,retailer,pick-up,app,7/6/2020 9:45,selesai,7/7/2020 12:47,0,2020-07-06 09:45:00,20200706,13,4,44.0,13.0,676150,195550,1594028700.0
4373046,139401,114635,retailer,pick-up,app,7/20/2020 14:07,selesai,7/23/2020 12:30,0,2020-07-20 14:07:00,20200720,27,15,345.0,205.0,6224500,3919500,1595254020.0
4373144,133328,1135398,retailer,same-day,app,7/20/2020 14:11,selesai,7/20/2020 14:52,0,2020-07-20 14:11:00,20200720,2,1,31.0,30.0,2236500,661500,1595254260.0
4079204,222298,76743,retailer,next-day,app,7/6/2020 20:24,selesai,7/7/2020 21:00,0,2020-07-06 20:24:00,20200706,9,4,30.0,10.0,295000,163000,1594067040.0
4079206,139648,160498,retailer,same-day,app,7/6/2020 20:24,selesai,7/9/2020 12:39,0,2020-07-06 20:24:00,20200706,3,0,25.0,0.0,2570000,0,1594067040.0
4079272,150477,97579,retailer,same-day,app,7/6/2020 20:31,selesai,7/7/2020 12:06,0,2020-07-06 20:31:00,20200706,8,7,106.0,103.0,2535900,2364900,1594067460.0
4079338,57404,11815,retailer,pick-up,app,7/6/2020 20:38,selesai,7/12/2020 11:45,0,2020-07-06 20:38:00,20200706,3,1,5.0,1.0,284000,183000,1594067880.0
4079374,137061,98113,retailer,pick-up,app,7/6/2020 20:40,selesai,7/7/2020 12:12,0,2020-07-06 20:40:00,20200706,7,0,68.0,0.0,748500,0,1594068000.0
4079397,54011,26824,retailer,next-day,app,7/6/2020 20:42,selesai,7/9/2020 18:26,0,2020-07-06 20:42:00,20200706,4,0,12.0,0.0,220700,0,1594068120.0
4079408,1090777,1105744,retailer,pick-up,app,7/6/2020 20:43,selesai,7/8/2020 12:37,0,2020-07-06 20:43:00,20200706,9,2,68.0,15.0,1014500,300500,1594068180.0
3924782,53920,38318,retailer,pick-up,app,6/29/2020 9:18,selesai,7/3/2020 7:37,0,2020-06-29 09:18:00,20200629,12,4,120.0,35.0,1891600,547600,1593422280.0
3924807,137586,253278,retailer,same-day,app,6/29/2020 9:18,selesai,7/1/2020 13:18,0,2020-06-29 09:18:00,20200629,10,9,25.0,20.0,1660500,1560000,1593422280.0
3924809,1138,137640,retailer,same-day,app,6/29/2020 9:18,selesai,6/29/2020 16:20,0,2020-06-29 09:18:00,20200629,22,4,306.0,40.0,3187700,656500,1593422280.0
3924843,54011,224967,retailer,same-day,app,6/29/2020 9:19,selesai,7/1/2020 15:59,0,2020-06-29 09:19:00,20200629,13,0,19.0,0.0,1707000,0,1593422340.0
3924875,147705,72396,retailer,same-day,app,6/29/2020 9:20,selesai,6/30/2020 13:48,0,2020-06-29 09:20:00,20200629,1,0,2.0,0.0,52000,0,1593422400.0
3926247,101429,78315,retailer,pick-up,app,6/29/2020 11:18,selesai,6/29/2020 19:35,0,2020-06-29 11:18:00,20200629,11,2,54.0,5.0,744100,89300,1593429480.0
3926345,56698,45124,retailer,pick-up,app,6/29/2020 11:37,selesai,7/20/2020 20:39,0,2020-06-29 11:37:00,20200629,16,5,34.0,15.0,1543000,512600,1593430620.0
3926377,54995,165348,retailer,same-day,app,6/29/2020 11:40,selesai,6/30/2020 16:03,0,2020-06-29 11:40:00,20200629,11,3,136.0,25.0,1294300,430800,1593430800.0
4068542,143538,242979,retailer,same-day,app,7/6/2020 12:02,selesai,7/6/2020 16:30,0,2020-07-06 12:02:00,20200706,76,1,1923.0,50.0,9383500,795000,1594036920.0
4744390,55616,23650,retailer,same-day,app,8/6/2020 8:49,selesai,8/10/2020 13:32,0,2020-08-06 08:49:00,20200806,7,6,35.0,34.0,813900,751350,1596703740.0
4744426,137019,160223,retailer,pick-up,app,8/6/2020 8:50,selesai,8/6/2020 16:23,0,2020-08-06 08:50:00,20200806,14,6,25.0,9.0,2137300,1141700,1596703800.0
4691532,60092,1180105,retailer,pick-up,app,8/3/2020 23:25,selesai,8/20/2020 16:04,0,2020-08-03 23:25:00,20200803,23,2,48.0,5.0,631000,89300,1596497100.0
4691631,55001,15507,retailer,next-day,app,8/3/2020 23:39,selesai,8/4/2020 16:10,0,2020-08-03 23:39:00,20200803,21,1,142.0,10.0,1397100,114500,1596497940.0
4691663,91873,182539,retailer,next-day,app,8/3/2020 23:42,selesai,8/6/2020 15:41,0,2020-08-03 23:42:00,20200803,89,0,1383.0,0.0,9320900,0,1596498120.0
4700720,55952,58646,retailer,pick-up,app,8/4/2020 11:15,selesai,8/5/2020 10:44,0,2020-08-04 11:15:00,20200804,3,0,76.0,0.0,1036200,0,1596539700.0
4717082,56644,1104992,retailer,same-day,app,8/5/2020 6:46,selesai,8/5/2020 15:24,0,2020-08-05 06:46:00,20200805,17,0,290.0,0.0,1280650,0,1596609960.0
4706586,257315,71315,retailer,pick-up,app,8/4/2020 14:25,selesai,8/11/2020 18:36,0,2020-08-04 14:25:00,20200804,2,2,4.0,4.0,217000,217000,1596551100.0
4706603,1131,258641,retailer,pick-up,otc,8/4/2020 14:26,selesai,8/4/2020 14:26,0,2020-08-04 14:26:00,20200804,2,2,20.0,20.0,336000,336000,1596551160.0
4706690,1104943,1104934,retailer,pick-up,app,8/4/2020 14:29,selesai,8/4/2020 14:39,0,2020-08-04 14:29:00,20200804,5,1,13.0,3.0,249900,66300,1596551340.0
4706704,140245,112527,retailer,pick-up,app,8/4/2020 14:29,selesai,8/11/2020 23:43,0,2020-08-04 14:29:00,20200804,7,7,90.0,90.0,1827000,1827000,1596551340.0
4706740,149434,70263,retailer,pick-up,app,8/4/2020 14:31,selesai,8/7/2020 14:28,0,2020-08-04 14:31:00,20200804,5,0,268.0,0.0,687000,0,1596551460.0
4980941,1103422,263203,retailer,pick-up,app,8/16/2020 21:46,selesai,8/17/2020 14:56,0,2020-08-16 21:46:00,20200816,48,0,113.0,0.0,3552500,0,1597614360.0
4980991,53841,5208,retailer,next-day,app,8/16/2020 21:51,selesai,8/20/2020 13:35,0,2020-08-16 21:51:00,20200816,18,1,69.0,3.0,539200,47550,1597614660.0
4981006,233327,1122091,retailer,pick-up,app,8/16/2020 21:53,selesai,8/18/2020 12:37,0,2020-08-16 21:53:00,20200816,7,5,10.0,8.0,201750,172350,1597614780.0
4981055,139093,1222334,retailer,pick-up,otc,8/16/2020 21:58,selesai,8/16/2020 21:58,0,2020-08-16 21:58:00,20200816,2,2,20.0,20.0,448500,448500,1597615080.0
4981074,1125368,241418,retailer,pick-up,app,8/16/2020 22:00,selesai,8/17/2020 2:33,0,2020-08-16 22:00:00,20200816,7,1,45.0,3.0,906400,57900,1597615200.0
5023522,57955,43335,retailer,pick-up,app,8/18/2020 18:50,selesai,8/27/2020 22:34,0,2020-08-18 18:50:00,20200818,1,1,2.0,2.0,416000,416000,1597776600.0
4983964,54264,3461,retailer,same-day,app,8/17/2020 7:41,konfirmasi-perubahan,8/24/2020 7:14,0,2020-08-17 07:41:00,20200817,3,2,100.0,100.0,1105000,1105000,1597650060.0
4983981,131451,71429,retailer,pick-up,app,8/17/2020 7:43,siap-diambil,8/17/2020 7:58,0,2020-08-17 07:43:00,20200817,10,3,36.0,11.0,803500,222400,1597650180.0
4983982,140161,86841,retailer,pick-up,app,8/17/2020 7:43,konfirmasi-perubahan,8/17/2020 7:46,0,2020-08-17 07:43:00,20200817,39,2,248.0,10.0,2247750,190250,1597650180.0
4984032,60092,249786,retailer,pick-up,app,8/17/2020 7:45,selesai,8/23/2020 19:47,0,2020-08-17 07:45:00,20200817,14,0,62.0,0.0,576400,0,1597650300.0
4520127,139675,144709,retailer,pick-up,app,7/27/2020 8:18,selesai,7/28/2020 11:40,0,2020-07-27 08:18:00,20200727,6,0,40.0,0.0,428000,0,1595837880.0
3928472,143964,224430,retailer,pick-up,otc,6/29/2020 15:40,selesai,6/29/2020 15:40,0,2020-06-29 15:40:00,20200629,2,0,36.0,0.0,189000,0,1593445200.0
4229900,150615,117934,retailer,pick-up,app,7/14/2020 8:07,selesai,7/14/2020 9:10,0,2020-07-14 08:07:00,20200714,10,3,24.0,14.0,2203000,887500,1594714020.0
4374478,142463,60224,retailer,same-day,app,7/20/2020 15:01,selesai,7/23/2020 7:36,0,2020-07-20 15:01:00,20200720,17,1,200.0,3.0,1897950,82950,1595257260.0
4067905,140245,102071,retailer,pick-up,app,7/6/2020 11:40,selesai,7/7/2020 8:52,0,2020-07-06 11:40:00,20200706,3,3,62.0,62.0,1370000,1370000,1594035600.0
4069191,139090,102881,retailer,pick-up,app,7/6/2020 12:26,selesai,7/15/2020 15:12,0,2020-07-06 12:26:00,20200706,10,4,95.0,35.0,1258000,672500,1594038360.0
4517369,224429,70021,retailer,next-day,app,7/27/2020 6:42,selesai,7/31/2020 21:18,0,2020-07-27 06:42:00,20200727,5,5,61.0,61.0,1237000,1237000,1595832120.0
4517402,56123,1125017,retailer,same-day,app,7/27/2020 6:44,selesai,7/29/2020 7:25,0,2020-07-27 06:44:00,20200727,5,2,22.0,4.0,462550,64150,1595832240.0
4517455,143964,220351,retailer,pick-up,app,7/27/2020 6:46,selesai,7/30/2020 8:42,0,2020-07-27 06:46:00,20200727,23,0,1224.0,0.0,2691000,0,1595832360.0
4517469,53989,35343,retailer,next-day,app,7/27/2020 6:47,selesai,7/29/2020 6:41,0,2020-07-27 06:47:00,20200727,11,0,35.0,0.0,423364,0,1595832420.0
4517488,137917,120173,retailer,pick-up,app,7/27/2020 6:48,selesai,7/28/2020 16:53,0,2020-07-27 06:48:00,20200727,15,2,51.0,21.0,404500,52800,1595832480.0
4744107,100588,242341,retailer,same-day,app,8/6/2020 8:41,selesai,8/6/2020 14:42,0,2020-08-06 08:41:00,20200806,9,3,31.0,15.0,876500,386500,1596703260.0
4744193,140161,219675,retailer,pick-up,otc,8/6/2020 8:44,selesai,8/6/2020 8:44,0,2020-08-06 08:44:00,20200806,3,0,3.0,0.0,176500,0,1596703440.0
4712237,54037,56602,retailer,pick-up,app,8/4/2020 18:28,selesai,8/6/2020 15:42,0,2020-08-04 18:28:00,20200804,12,0,152.0,0.0,1248500,0,1596565680.0
4712337,146329,108168,retailer,pick-up,app,8/4/2020 18:35,selesai,8/12/2020 20:49,0,2020-08-04 18:35:00,20200804,3,3,22.0,22.0,498000,498000,1596566100.0
4823005,171776,195945,retailer,pick-up,app,8/10/2020 5:55,selesai,8/11/2020 12:53,0,2020-08-10 05:55:00,20200810,5,0,5.0,0.0,444750,0,1597038900.0
4823041,136248,214949,retailer,pick-up,app,8/10/2020 5:58,selesai,8/10/2020 7:36,0,2020-08-10 05:58:00,20200810,43,1,197.0,1.0,1502800,22150,1597039080.0
4823091,54214,24677,retailer,same-day,app,8/10/2020 6:03,selesai,8/10/2020 11:46,0,2020-08-10 06:03:00,20200810,3,3,60.0,60.0,1195000,1195000,1597039380.0
4823141,138838,88634,retailer,next-day,app,8/10/2020 6:08,selesai,8/11/2020 22:17,0,2020-08-10 06:08:00,20200810,22,2,563.0,6.0,1523700,97700,1597039680.0
4823142,128793,70219,retailer,same-day,app,8/10/2020 6:08,selesai,8/12/2020 13:18,0,2020-08-10 06:08:00,20200810,20,1,47.0,1.0,7806950,220000,1597039680.0
4823156,53845,68664,retailer,same-day,app,8/10/2020 6:09,selesai,8/10/2020 19:21,0,2020-08-10 06:09:00,20200810,2,0,5.0,0.0,225400,0,1597039740.0
4823159,132747,123646,retailer,pick-up,app,8/10/2020 6:09,selesai,8/15/2020 7:55,0,2020-08-10 06:09:00,20200810,5,5,14.0,14.0,273100,273100,1597039740.0
4749137,160659,103235,retailer,pick-up,app,8/6/2020 10:59,selesai,8/6/2020 21:01,0,2020-08-06 10:59:00,20200806,8,4,110.0,40.0,2013500,696000,1596711540.0
4749237,149447,109505,retailer,pick-up,app,8/6/2020 11:02,selesai,8/9/2020 9:53,0,2020-08-06 11:02:00,20200806,7,4,22.0,9.0,446450,217800,1596711720.0
4749238,1098867,1130772,retailer,pick-up,app,8/6/2020 11:02,selesai,8/6/2020 15:50,0,2020-08-06 11:02:00,20200806,9,1,23.0,5.0,654400,81500,1596711720.0
5001180,54478,184387,retailer,same-day,app,8/18/2020 2:01,selesai,8/19/2020 22:06,0,2020-08-18 02:01:00,20200818,18,2,342.0,20.0,2240750,334000,1597716060.0
4976626,135561,114126,retailer,pick-up,app,8/16/2020 15:44,selesai,8/17/2020 15:26,0,2020-08-16 15:44:00,20200816,7,7,20.0,20.0,399500,399500,1597592640.0
4976712,166742,237916,retailer,pick-up,app,8/16/2020 15:48,selesai,8/18/2020 17:36,0,2020-08-16 15:48:00,20200816,18,4,73.0,14.0,854750,307000,1597592880.0
4977029,199030,827988,retailer,pick-up,otc,8/16/2020 16:08,selesai,8/16/2020 16:08,0,2020-08-16 16:08:00,20200816,1,0,10.0,0.0,108000,0,1597594080.0
4982192,54577,13310,retailer,pick-up,app,8/17/2020 4:00,selesai,8/18/2020 10:43,0,2020-08-17 04:00:00,20200817,2,0,10.0,0.0,204000,0,1597636800.0
4982210,137079,72659,retailer,same-day,app,8/17/2020 4:26,selesai,8/17/2020 17:55,0,2020-08-17 04:26:00,20200817,13,6,24.0,12.0,3059250,1382750,1597638360.0
4982228,135822,98271,retailer,same-day,app,8/17/2020 4:52,selesai,8/18/2020 9:56,0,2020-08-17 04:52:00,20200817,25,8,84.0,33.0,2509200,957100,1597639920.0
4982242,141815,1120576,retailer,pick-up,app,8/17/2020 5:02,selesai,8/18/2020 18:10,0,2020-08-17 05:02:00,20200817,17,7,31.0,10.0,388300,189800,1597640520.0
4982259,57763,37408,retailer,pick-up,app,8/17/2020 5:14,selesai,8/22/2020 12:57,0,2020-08-17 05:14:00,20200817,4,2,37.0,17.0,112350,85850,1597641240.0
3920505,58634,38476,retailer,pick-up,app,6/29/2020 6:38,selesai,6/30/2020 6:35,0,2020-06-29 06:38:00,20200629,21,7,296.0,32.0,4353250,1747500,1593412680.0
3920523,143435,128683,retailer,same-day,app,6/29/2020 6:39,selesai,7/2/2020 19:30,0,2020-06-29 06:39:00,20200629,15,5,23.0,5.0,2391000,1037000,1593412740.0
4526079,137184,188548,retailer,pick-up,app,7/27/2020 10:49,selesai,8/1/2020 16:49,0,2020-07-27 10:49:00,20200727,6,0,385.0,0.0,506000,0,1595846940.0
4526147,169334,74792,retailer,same-day,app,7/27/2020 10:50,selesai,7/28/2020 14:54,0,2020-07-27 10:50:00,20200727,5,5,91.0,91.0,1713200,1713200,1595847000.0
4526165,140168,120717,retailer,pick-up,app,7/27/2020 10:51,selesai,7/29/2020 18:12,0,2020-07-27 10:51:00,20200727,1,1,4.0,4.0,262000,262000,1595847060.0
4204874,91873,195144,retailer,pick-up,otc,7/13/2020 7:52,selesai,7/13/2020 7:52,0,2020-07-13 07:52:00,20200713,9,0,38.0,0.0,314250,0,1594626720.0
4204917,158875,43247,retailer,same-day,app,7/13/2020 7:53,selesai,7/14/2020 12:32,0,2020-07-13 07:53:00,20200713,8,3,140.0,30.0,2257500,656000,1594626780.0
4205553,1151,66339,retailer,next-day,app,7/13/2020 8:12,selesai,7/27/2020 21:39,0,2020-07-13 08:12:00,20200713,11,0,159.0,0.0,330250,0,1594627920.0
4205628,139105,127676,retailer,same-day,app,7/13/2020 8:14,selesai,7/13/2020 23:27,0,2020-07-13 08:14:00,20200713,5,4,90.0,90.0,2064500,2064500,1594628040.0
4205646,139433,121557,retailer,same-day,app,7/13/2020 8:15,selesai,7/15/2020 17:41,0,2020-07-13 08:15:00,20200713,1,0,100.0,0.0,542500,0,1594628100.0
4205696,194544,246094,retailer,same-day,app,7/13/2020 8:16,selesai,7/15/2020 13:24,0,2020-07-13 08:16:00,20200713,19,3,169.0,25.0,1668500,479000,1594628160.0
3922227,137722,232760,retailer,pick-up,app,6/29/2020 8:01,selesai,6/29/2020 10:34,0,2020-06-29 08:01:00,20200629,13,1,100.0,5.0,641500,57500,1593417660.0
3923102,145016,220466,retailer,pick-up,otc,6/29/2020 8:28,selesai,6/29/2020 8:28,0,2020-06-29 08:28:00,20200629,5,0,50.0,0.0,1068000,0,1593419280.0
3962485,134903,190532,retailer,pick-up,app,7/1/2020 7:48,selesai,7/4/2020 15:01,0,2020-07-01 07:48:00,20200701,5,2,44.0,11.0,500000,381000,1593589680.0
4206521,1105694,102936,retailer,same-day,app,7/13/2020 8:38,selesai,7/15/2020 10:38,0,2020-07-13 08:38:00,20200713,10,5,25.0,12.0,1634700,983700,1594629480.0
4206582,56866,47581,retailer,pick-up,app,7/13/2020 8:40,selesai,7/14/2020 8:21,0,2020-07-13 08:40:00,20200713,14,3,39.0,9.0,1666350,752500,1594629600.0
4206614,197027,116731,retailer,pick-up,app,7/13/2020 8:40,selesai,7/15/2020 7:48,0,2020-07-13 08:40:00,20200713,11,2,17.0,3.0,3021000,536000,1594629600.0
3923795,233803,263129,retailer,same-day,app,6/29/2020 8:48,selesai,7/1/2020 10:21,0,2020-06-29 08:48:00,20200629,27,0,120.0,0.0,814000,0,1593420480.0
3923820,140141,124609,retailer,pick-up,app,6/29/2020 8:48,selesai,6/29/2020 22:44,0,2020-06-29 08:48:00,20200629,14,4,194.0,9.0,1007000,442500,1593420480.0
3923856,151910,72738,retailer,pick-up,app,6/29/2020 8:49,selesai,7/27/2020 7:18,0,2020-06-29 08:49:00,20200629,6,0,25.0,0.0,806350,0,1593420540.0
4206639,53923,41776,retailer,same-day,app,7/13/2020 8:41,selesai,7/15/2020 9:11,0,2020-07-13 08:41:00,20200713,21,8,102.0,33.0,1613100,559300,1594629660.0
3926096,60663,63436,retailer,pick-up,app,6/29/2020 10:41,selesai,6/29/2020 21:38,0,2020-06-29 10:41:00,20200629,9,1,52.0,0.0,5490800,0,1593427260.0
3926128,55952,1110460,retailer,pick-up,app,6/29/2020 10:47,selesai,7/1/2020 10:14,0,2020-06-29 10:47:00,20200629,23,5,54.0,7.0,363634,97350,1593427620.0
3926135,57669,138284,retailer,pick-up,otc,6/29/2020 10:58,selesai,7/8/2020 12:26,0,2020-06-29 10:58:00,20200629,7,1,401.0,1.0,2332000,18500,1593428280.0
3926160,170242,31829,retailer,pick-up,otc,6/29/2020 11:07,selesai,6/29/2020 11:09,0,2020-06-29 11:07:00,20200629,17,3,230.0,20.0,1330450,397250,1593428820.0
3926196,138680,108489,retailer,pick-up,app,6/29/2020 11:13,selesai,6/29/2020 16:41,0,2020-06-29 11:13:00,20200629,2,2,6.0,6.0,121500,121500,1593429180.0
3926228,248375,119573,retailer,pick-up,app,6/29/2020 11:17,selesai,7/3/2020 15:32,0,2020-06-29 11:17:00,20200629,17,2,69.0,6.0,509600,98800,1593429420.0
4530877,132183,113876,retailer,same-day,app,7/27/2020 13:11,selesai,7/27/2020 16:41,0,2020-07-27 13:11:00,20200727,3,1,30.0,10.0,521000,134000,1595855460.0
3928193,136345,146391,retailer,pick-up,app,6/29/2020 15:35,selesai,6/29/2020 19:42,0,2020-06-29 15:35:00,20200629,12,6,44.0,19.0,822100,406700,1593444900.0
3928261,137141,108679,retailer,pick-up,app,6/29/2020 15:36,selesai,7/1/2020 20:31,0,2020-06-29 15:36:00,20200629,28,0,333.0,0.0,2656500,0,1593444960.0
4069288,54051,7984,retailer,pick-up,app,7/6/2020 12:29,selesai,7/7/2020 12:38,0,2020-07-06 12:29:00,20200706,5,5,51.0,51.0,1089250,1089250,1594038540.0
4069295,171226,177271,retailer,pick-up,app,7/6/2020 12:29,selesai,7/8/2020 9:10,0,2020-07-06 12:29:00,20200706,12,1,139.0,3.0,328350,47700,1594038540.0
4069313,131725,205925,retailer,pick-up,app,7/6/2020 12:30,siap-diambil,7/6/2020 12:38,0,2020-07-06 12:30:00,20200706,5,2,39.0,6.0,208900,105300,1594038600.0
4516973,54616,335752,retailer,same-day,app,7/27/2020 6:17,selesai,7/28/2020 15:16,0,2020-07-27 06:17:00,20200727,10,4,240.0,60.0,1967500,1025500,1595830620.0
4516980,57404,47357,retailer,pick-up,app,7/27/2020 6:18,selesai,7/27/2020 21:12,0,2020-07-27 06:18:00,20200727,14,1,28.0,1.0,1159500,114000,1595830680.0
4077483,154376,229503,retailer,pick-up,app,7/6/2020 17:59,selesai,7/7/2020 15:20,0,2020-07-06 17:59:00,20200706,10,4,74.0,30.0,1459000,702500,1594058340.0
4077558,177146,105056,retailer,pick-up,app,7/6/2020 18:06,selesai,7/8/2020 7:18,0,2020-07-06 18:06:00,20200706,9,5,38.0,25.0,742750,419250,1594058760.0
4077576,57653,138726,retailer,pick-up,otc,7/6/2020 18:07,selesai,7/6/2020 18:07,0,2020-07-06 18:07:00,20200706,31,1,736.0,10.0,3159500,220500,1594058820.0
4205928,140370,128490,retailer,pick-up,app,7/13/2020 8:23,selesai,7/26/2020 11:17,0,2020-07-13 08:23:00,20200713,2,2,10.0,10.0,188500,188500,1594628580.0
4205935,137969,118353,retailer,pick-up,otc,7/13/2020 8:23,selesai,7/13/2020 8:23,0,2020-07-13 08:23:00,20200713,10,3,31.0,9.0,486400,150900,1594628580.0
4206028,54050,51930,retailer,pick-up,app,7/13/2020 8:25,selesai,7/14/2020 9:43,0,2020-07-13 08:25:00,20200713,11,5,95.0,45.0,1631000,854000,1594628700.0
4206039,57695,24400,retailer,pick-up,app,7/13/2020 8:26,selesai,7/16/2020 8:58,0,2020-07-13 08:26:00,20200713,5,3,13.0,8.0,208000,136000,1594628760.0
3923138,54995,27900,retailer,same-day,app,6/29/2020 8:29,selesai,7/1/2020 12:49,0,2020-06-29 08:29:00,20200629,13,1,481.0,0.0,909400,0,1593419340.0
4217392,1145,557,retailer,same-day,app,7/13/2020 13:45,selesai,7/26/2020 8:37,0,2020-07-13 13:45:00,20200713,1,0,72.0,0.0,100500,0,1594647900.0
