,id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,trx_time,trx_date,line_count,line_hms,value,value_hms,qty,qty_hms,value_hms_pred,diff,anomaly_label_pred
1490,4073008,137969,0.0,guest,pick-up,otc,7/6/2020 14:42,selesai,7/6/2020 14:42,2020-07-06 14:42:00,20200706,1,0,85000,0,5,0,0.0,0.0,0.0
1491,4073095,234724,0.0,guest,pick-up,otc,7/6/2020 14:45,selesai,7/6/2020 14:45,2020-07-06 14:45:00,20200706,2,1,164500,158500,11,10,263955.62,0.6653351735015773,0.0
1492,4129964,135785,0.0,guest,pick-up,otc,7/9/2020 9:34,selesai,7/9/2020 9:34,2020-07-09 09:34:00,20200709,11,5,667450,292150,26,14,0.0,0.0,0.0
1493,4143553,246947,0.0,guest,pick-up,otc,7/9/2020 17:58,selesai,7/9/2020 17:58,2020-07-09 17:58:00,20200709,3,3,92200,92200,6,6,0.0,0.0,0.0
1494,4130402,137735,0.0,guest,pick-up,otc,7/9/2020 9:45,selesai,7/9/2020 9:45,2020-07-09 09:45:00,20200709,1,0,175000,0,12,0,0.0,0.0,0.0
1495,4130449,137735,0.0,guest,pick-up,otc,7/9/2020 9:47,selesai,7/9/2020 9:47,2020-07-09 09:47:00,20200709,1,0,13000,0,1,0,0.0,0.0,0.0
1496,4130485,56161,0.0,guest,pick-up,otc,7/9/2020 9:47,selesai,7/9/2020 9:47,2020-07-09 09:47:00,20200709,5,5,787500,787500,45,45,0.0,0.0,0.0
1497,4130500,137735,0.0,guest,pick-up,otc,7/9/2020 9:48,selesai,7/9/2020 9:48,2020-07-09 09:48:00,20200709,1,0,8000,0,1,0,0.0,0.0,0.0
1498,4130617,137735,0.0,guest,pick-up,otc,7/9/2020 9:51,selesai,7/9/2020 9:51,2020-07-09 09:51:00,20200709,1,0,63000,0,10,0,0.0,0.0,0.0
1499,4143685,58496,0.0,guest,pick-up,otc,7/9/2020 18:08,selesai,7/9/2020 18:08,2020-07-09 18:08:00,20200709,8,2,112750,27450,9,2,0.0,0.0,0.0
1500,4130968,153669,0.0,guest,pick-up,otc,7/9/2020 10:00,selesai,7/9/2020 10:00,2020-07-09 10:00:00,20200709,6,6,429400,429400,22,22,0.0,0.0,0.0
1501,4144153,158293,0.0,guest,pick-up,otc,7/9/2020 18:57,selesai,7/9/2020 18:57,2020-07-09 18:57:00,20200709,3,0,545000,0,14,0,0.0,0.0,0.0
1502,4144872,138579,0.0,guest,pick-up,otc,7/9/2020 19:58,selesai,7/9/2020 19:58,2020-07-09 19:58:00,20200709,2,0,1112000,0,25,0,0.0,0.0,0.0
1503,4193057,58496,0.0,guest,pick-up,otc,7/12/2020 10:18,selesai,7/12/2020 10:18,2020-07-12 10:18:00,20200712,2,0,93000,0,48,0,0.0,0.0,0.0
1504,3500223,165818,0.0,guest,pick-up,otc,6/3/2020 8:35,selesai,6/3/2020 9:32,2020-06-03 08:35:00,20200603,2,2,421700,421700,26,26,0.0,0.0,0.0
1505,3791489,134352,88761.0,retailer,pick-up,app,6/22/2020 7:28,selesai,6/22/2020 17:56,2020-06-22 07:28:00,20200622,11,3,3385690,732450,211,40,0.0,0.0,0.0
1506,3791504,1101189,1108419.0,retailer,pick-up,app,6/22/2020 7:28,selesai,6/23/2020 8:48,2020-06-22 07:28:00,20200622,7,1,502700,66600,19,3,244778.19,2.675348160660661,0.0
1507,3791506,238097,245786.0,retailer,pick-up,app,6/22/2020 7:28,selesai,6/23/2020 8:14,2020-06-22 07:28:00,20200622,3,1,391000,159500,21,10,372951.12,1.338251567398119,0.0
1508,3791521,54610,244131.0,retailer,same-day,app,6/22/2020 7:29,selesai,6/23/2020 9:19,2020-06-22 07:29:00,20200622,6,0,1855500,0,92,0,0.0,0.0,0.0
1509,3791572,132745,118405.0,retailer,same-day,app,6/22/2020 7:32,selesai,6/25/2020 9:15,2020-06-22 07:32:00,20200622,29,7,2268050,1202400,87,9,0.0,0.0,0.0
1510,3791587,134349,189284.0,retailer,pick-up,otc,6/22/2020 7:32,selesai,6/22/2020 7:32,2020-06-22 07:32:00,20200622,14,3,49182500,8762500,7170,450,0.0,0.0,0.0
1511,3791589,238758,268977.0,retailer,pick-up,app,6/22/2020 7:32,selesai,6/25/2020 14:54,2020-06-22 07:32:00,20200622,1,0,306000,0,18,0,0.0,0.0,0.0
1512,3791604,132747,243409.0,retailer,pick-up,app,6/22/2020 7:33,selesai,6/22/2020 12:51,2020-06-22 07:33:00,20200622,17,4,1706150,407550,221,19,0.0,0.0,0.0
1513,3673165,212588,0.0,guest,pick-up,otc,6/15/2020 8:19,selesai,6/15/2020 8:19,2020-06-15 08:19:00,20200615,2,0,264000,0,11,0,0.0,0.0,0.0
1514,3781342,135785,0.0,guest,pick-up,otc,6/21/2020 9:36,selesai,6/21/2020 9:36,2020-06-21 09:36:00,20200621,5,4,1487500,1317500,8,7,0.0,0.0,0.0
1515,3587444,171800,0.0,guest,pick-up,otc,6/9/2020 10:16,selesai,6/9/2020 10:16,2020-06-09 10:16:00,20200609,8,5,1189000,728000,65,35,0.0,0.0,0.0
1516,3787058,158293,0.0,guest,pick-up,otc,6/21/2020 17:13,selesai,6/21/2020 17:13,2020-06-21 17:13:00,20200621,4,0,970000,0,15,0,0.0,0.0,0.0
1517,3787092,158293,0.0,guest,pick-up,otc,6/21/2020 17:17,selesai,6/21/2020 17:17,2020-06-21 17:17:00,20200621,1,0,890000,0,2,0,0.0,0.0,0.0
1518,3773437,53834,0.0,guest,pick-up,otc,6/20/2020 15:14,selesai,6/20/2020 15:14,2020-06-20 15:14:00,20200620,6,6,111200,111200,6,6,0.0,0.0,0.0
1519,3758097,140356,0.0,guest,pick-up,otc,6/19/2020 17:24,selesai,6/19/2020 17:24,2020-06-19 17:24:00,20200619,1,1,15850,15850,1,1,296628.38,17.714723974763405,1.0
1520,3758114,140356,0.0,guest,pick-up,otc,6/19/2020 17:25,selesai,6/19/2020 17:25,2020-06-19 17:25:00,20200619,1,1,15850,15850,1,1,296628.38,17.714723974763405,1.0
1521,3602220,57918,0.0,guest,pick-up,otc,6/10/2020 9:39,selesai,6/10/2020 9:39,2020-06-10 09:39:00,20200610,4,0,2005000,0,78,0,0.0,0.0,0.0
1522,3573791,135785,0.0,guest,pick-up,otc,6/8/2020 12:04,selesai,6/8/2020 12:04,2020-06-08 12:04:00,20200608,6,2,795000,277000,23,10,0.0,0.0,0.0
1523,3573808,780796,0.0,guest,pick-up,otc,6/8/2020 12:05,selesai,6/8/2020 17:57,2020-06-08 12:05:00,20200608,4,3,557000,424000,40,30,0.0,0.0,0.0
1524,3664809,150878,0.0,guest,pick-up,otc,6/14/2020 12:13,selesai,6/14/2020 12:13,2020-06-14 12:13:00,20200614,1,0,84000,0,6,0,0.0,0.0,0.0
1525,3474755,135785,0.0,guest,pick-up,otc,6/1/2020 8:47,selesai,6/1/2020 8:47,2020-06-01 08:47:00,20200601,2,0,530000,0,4,0,0.0,0.0,0.0
1526,3800866,55081,0.0,guest,pick-up,otc,6/22/2020 12:42,selesai,6/22/2020 12:42,2020-06-22 12:42:00,20200622,3,1,1997500,661500,110,30,565982.75,0.1443949357520786,0.0
1527,3476759,57669,0.0,guest,pick-up,otc,6/1/2020 10:19,selesai,6/1/2020 10:19,2020-06-01 10:19:00,20200601,6,0,2269500,0,355,0,0.0,0.0,0.0
1528,3487472,135785,0.0,guest,pick-up,otc,6/2/2020 9:21,selesai,6/2/2020 9:21,2020-06-02 09:21:00,20200602,2,0,646000,0,5,0,0.0,0.0,0.0
1529,3487474,57669,0.0,guest,pick-up,otc,6/2/2020 9:21,selesai,6/2/2020 9:22,2020-06-02 09:21:00,20200602,8,0,965000,0,558,0,0.0,0.0,0.0
1530,3991403,57669,0.0,guest,pick-up,otc,7/2/2020 11:12,selesai,7/2/2020 11:12,2020-07-02 11:12:00,20200702,6,0,2102500,0,675,0,0.0,0.0,0.0
1531,3973704,135785,0.0,guest,pick-up,otc,7/1/2020 13:54,selesai,7/1/2020 13:54,2020-07-01 13:54:00,20200701,4,2,929000,314000,8,6,0.0,0.0,0.0
1532,3956005,56161,0.0,guest,pick-up,otc,6/30/2020 17:01,selesai,6/30/2020 17:01,2020-06-30 17:01:00,20200630,6,6,2295500,2295500,140,140,0.0,0.0,0.0
1533,3956039,145229,0.0,guest,pick-up,otc,6/30/2020 17:03,selesai,6/30/2020 19:57,2020-06-30 17:03:00,20200630,1,1,278000,278000,10,10,431634.66,0.552642648381295,0.0
1534,3937304,139079,0.0,guest,pick-up,otc,6/30/2020 5:26,selesai,6/30/2020 5:26,2020-06-30 05:26:00,20200630,4,0,1986500,0,141,0,0.0,0.0,0.0
1535,3993460,1113096,0.0,guest,pick-up,otc,7/2/2020 12:24,selesai,7/2/2020 12:24,2020-07-02 12:24:00,20200702,1,0,1950000,0,150,0,0.0,0.0,0.0
1536,3975591,141679,0.0,guest,pick-up,otc,7/1/2020 14:59,selesai,7/1/2020 14:59,2020-07-01 14:59:00,20200701,18,9,666500,249000,657,59,0.0,0.0,0.0
1537,3938257,135785,0.0,guest,pick-up,otc,6/30/2020 6:59,selesai,6/30/2020 6:59,2020-06-30 06:59:00,20200630,4,1,297300,79500,8,5,352878.1,3.4387181603773587,1.0
1538,4170495,243190,0.0,guest,pick-up,otc,7/11/2020 7:04,selesai,7/11/2020 7:04,2020-07-11 07:04:00,20200711,1,0,225000,0,10,0,0.0,0.0,0.0
1539,3750374,64592,0.0,guest,pick-up,otc,6/19/2020 11:01,selesai,6/20/2020 18:01,2020-06-19 11:01:00,20200619,7,7,1073000,1073000,92,92,0.0,0.0,0.0
1540,3750459,140316,0.0,guest,pick-up,otc,6/19/2020 11:03,selesai,6/19/2020 11:03,2020-06-19 11:03:00,20200619,6,0,633000,0,63,0,0.0,0.0,0.0
1541,3786157,158293,0.0,guest,pick-up,otc,6/21/2020 15:39,selesai,6/21/2020 15:39,2020-06-21 15:39:00,20200621,37,3,125520500,15124000,304,8,0.0,0.0,0.0
1542,3601853,135785,0.0,guest,pick-up,otc,6/10/2020 9:24,selesai,6/10/2020 9:24,2020-06-10 09:24:00,20200610,1,0,540000,0,3,0,0.0,0.0,0.0
1543,3524356,199030,0.0,guest,pick-up,otc,6/4/2020 18:03,selesai,6/4/2020 18:03,2020-06-04 18:03:00,20200604,12,4,2280000,928000,131,40,0.0,0.0,0.0
1544,3805943,140356,0.0,guest,pick-up,otc,6/22/2020 16:24,selesai,6/22/2020 16:24,2020-06-22 16:24:00,20200622,1,1,15850,15850,1,1,296628.38,17.714723974763405,1.0
1545,3794696,228288,0.0,guest,pick-up,otc,6/22/2020 9:17,selesai,6/22/2020 9:17,2020-06-22 09:17:00,20200622,5,2,74900,43000,5,2,0.0,0.0,0.0
1546,3934431,139114,139142.0,retailer,pick-up,otc,6/29/2020 19:38,selesai,6/29/2020 19:38,2020-06-29 19:38:00,20200629,3,1,353000,79000,20,5,220767.44,1.7945245253164557,0.0
1547,3934446,54802,20879.0,retailer,same-day,app,6/29/2020 19:39,selesai,7/3/2020 9:11,2020-06-29 19:39:00,20200629,4,1,810500,276500,40,10,277542.44,0.0037701175406871608,0.0
1548,3934463,58496,147184.0,retailer,pick-up,otc,6/29/2020 19:40,selesai,6/29/2020 19:40,2020-06-29 19:40:00,20200629,13,4,2361500,1151500,367,50,0.0,0.0,0.0
1549,3934497,57698,1110363.0,retailer,next-day,app,6/29/2020 19:42,selesai,6/30/2020 11:00,2020-06-29 19:42:00,20200629,17,0,400400,0,31,0,0.0,0.0,0.0
1550,3934529,56574,1099445.0,retailer,pick-up,app,6/29/2020 19:44,siap-diambil,7/25/2020 12:25,2020-06-29 19:44:00,20200629,19,1,472200,21300,82,2,137183.38,5.4405340375586855,1.0
1551,3953598,135756,123027.0,retailer,pick-up,app,6/30/2020 15:19,selesai,7/2/2020 17:31,2020-06-30 15:19:00,20200630,42,7,6930000,2184000,157,12,0.0,0.0,0.0
1552,4008416,234791,0.0,guest,pick-up,otc,7/3/2020 9:01,selesai,7/3/2020 9:01,2020-07-03 09:01:00,20200703,13,6,2565000,1226000,330,70,0.0,0.0,0.0
1553,3954838,141679,0.0,guest,pick-up,otc,6/30/2020 16:11,selesai,6/30/2020 16:11,2020-06-30 16:11:00,20200630,1,0,20000,0,2,0,0.0,0.0,0.0
1554,3937841,137735,0.0,guest,pick-up,otc,6/30/2020 6:32,selesai,6/30/2020 6:32,2020-06-30 06:32:00,20200630,1,0,1105000,0,50,0,0.0,0.0,0.0
1555,3937873,137735,0.0,guest,pick-up,otc,6/30/2020 6:35,selesai,6/30/2020 6:35,2020-06-30 06:35:00,20200630,2,1,385000,221000,20,10,422035.03,0.9096607748868778,0.0
1556,4824050,141602,74344.0,retailer,pick-up,app,8/10/2020 7:06,selesai,8/11/2020 17:46,2020-08-10 07:06:00,20200810,2,2,271500,271500,20,20,0.0,0.0,0.0
1557,4824067,59502,69015.0,retailer,next-day,app,8/10/2020 7:06,selesai,8/11/2020 17:18,2020-08-10 07:06:00,20200810,8,1,770000,220500,8,1,157020.81,0.2878874716553288,0.0
1558,4823214,220082,1110185.0,retailer,pick-up,app,8/10/2020 6:14,selesai,8/11/2020 15:42,2020-08-10 06:14:00,20200810,11,2,959000,334500,103,20,0.0,0.0,0.0
1559,3570167,151417,115640.0,retailer,same-day,app,6/8/2020 9:35,selesai,6/9/2020 20:47,2020-06-08 09:35:00,20200608,19,3,503150,109050,43,6,0.0,0.0,0.0
1560,3570184,57355,43317.0,retailer,same-day,app,6/8/2020 9:36,selesai,6/8/2020 11:57,2020-06-08 09:36:00,20200608,5,0,850500,0,5,0,0.0,0.0,0.0
1561,3570250,137141,109704.0,retailer,pick-up,app,6/8/2020 9:39,selesai,6/9/2020 17:42,2020-06-08 09:39:00,20200608,6,0,66000,0,26,0,0.0,0.0,0.0
1562,3570267,54815,44243.0,retailer,same-day,app,6/8/2020 9:39,selesai,6/10/2020 8:21,2020-06-08 09:39:00,20200608,14,3,735150,246250,45,13,0.0,0.0,0.0
1563,3570284,269502,1096777.0,retailer,pick-up,app,6/8/2020 9:40,selesai,6/8/2020 10:43,2020-06-08 09:40:00,20200608,5,4,1036000,882000,14,4,0.0,0.0,0.0
1564,3790754,54027,12843.0,retailer,same-day,app,6/22/2020 6:48,selesai,6/23/2020 10:48,2020-06-22 06:48:00,20200622,22,5,1851850,430550,276,20,0.0,0.0,0.0
1565,3790771,57916,10442.0,retailer,pick-up,app,6/22/2020 6:50,selesai,6/23/2020 13:14,2020-06-22 06:50:00,20200622,28,10,5410950,2252000,118,41,0.0,0.0,0.0
1566,3790822,1151,251598.0,retailer,pick-up,app,6/22/2020 6:53,siap-diambil,7/24/2020 2:03,2020-06-22 06:53:00,20200622,8,3,328150,67950,73,5,0.0,0.0,0.0
1567,3790837,764253,1114804.0,retailer,same-day,app,6/22/2020 6:54,selesai,6/23/2020 8:29,2020-06-22 06:54:00,20200622,21,0,269050,0,50,0,0.0,0.0,0.0
1568,3790854,56155,58744.0,retailer,pick-up,app,6/22/2020 6:55,siap-diambil,7/2/2020 17:30,2020-06-22 06:55:00,20200622,22,3,470050,117400,50,7,0.0,0.0,0.0
1569,3790905,136340,123832.0,retailer,pick-up,app,6/22/2020 6:57,selesai,6/24/2020 19:04,2020-06-22 06:57:00,20200622,11,6,2899000,1442500,175,80,0.0,0.0,0.0
1570,3790920,143959,77644.0,retailer,pick-up,app,6/22/2020 6:58,selesai,7/2/2020 13:15,2020-06-22 06:58:00,20200622,25,3,3067600,469000,1409,19,0.0,0.0,0.0
1571,3749806,199030,0.0,guest,pick-up,otc,6/19/2020 10:39,selesai,6/19/2020 10:39,2020-06-19 10:39:00,20200619,4,0,941500,0,4,0,0.0,0.0,0.0
1572,3716969,57630,0.0,guest,pick-up,otc,6/17/2020 13:34,selesai,6/17/2020 13:34,2020-06-17 13:34:00,20200617,2,0,503000,0,4,0,0.0,0.0,0.0
1573,3707343,55081,0.0,guest,pick-up,otc,6/17/2020 6:58,selesai,6/17/2020 6:58,2020-06-17 06:58:00,20200617,2,0,278000,0,20,0,0.0,0.0,0.0
1574,3720175,158293,0.0,guest,pick-up,otc,6/17/2020 16:11,selesai,6/17/2020 16:11,2020-06-17 16:11:00,20200617,6,0,818000,0,12,0,0.0,0.0,0.0
1575,3726010,262459,0.0,guest,pick-up,otc,6/18/2020 7:26,selesai,6/18/2020 7:26,2020-06-18 07:26:00,20200618,1,0,255000,0,20,0,0.0,0.0,0.0
1576,3726108,262459,0.0,guest,pick-up,otc,6/18/2020 7:32,selesai,6/18/2020 7:32,2020-06-18 07:32:00,20200618,2,0,465500,0,35,0,0.0,0.0,0.0
1577,3676993,171889,0.0,guest,pick-up,otc,6/15/2020 10:30,selesai,6/15/2020 10:30,2020-06-15 10:30:00,20200615,5,1,202800,34800,25,3,312606.94,7.982957974137931,1.0
1578,3538879,151538,0.0,guest,pick-up,otc,6/5/2020 17:20,selesai,6/5/2020 17:20,2020-06-05 17:20:00,20200605,1,1,214000,214000,1,1,311694.94,0.4565183995327103,0.0
1579,3714780,212588,0.0,guest,pick-up,otc,6/17/2020 11:46,selesai,6/17/2020 11:46,2020-06-17 11:46:00,20200617,5,1,8827500,1102500,152,50,916753.25,0.16847777777777778,0.0
1580,3664106,199030,0.0,guest,pick-up,otc,6/14/2020 11:13,selesai,6/14/2020 11:13,2020-06-14 11:13:00,20200614,18,2,4780500,381000,258,20,0.0,0.0,0.0
1581,3493989,158293,0.0,guest,pick-up,otc,6/2/2020 15:18,selesai,6/2/2020 15:18,2020-06-02 15:18:00,20200602,5,0,311400,0,17,0,0.0,0.0,0.0
1582,3712004,58496,0.0,guest,pick-up,otc,6/17/2020 10:03,selesai,6/17/2020 10:03,2020-06-17 10:03:00,20200617,2,1,135950,82950,5,3,226085.12,1.7255590717299578,0.0
1583,3712006,55081,0.0,guest,pick-up,otc,6/17/2020 10:03,selesai,6/17/2020 10:03,2020-06-17 10:03:00,20200617,4,1,3266500,1140000,1132,1000,13450233.0,10.79845,1.0
1584,3712055,135561,0.0,guest,pick-up,otc,6/17/2020 10:05,selesai,6/17/2020 10:05,2020-06-17 10:05:00,20200617,7,0,383400,0,23,0,0.0,0.0,0.0
1585,3602553,186730,0.0,guest,pick-up,otc,6/10/2020 9:53,selesai,6/10/2020 9:53,2020-06-10 09:53:00,20200610,12,1,714500,163000,27,1,262177.88,0.6084532208588957,0.0
1586,3504502,135785,0.0,guest,pick-up,otc,6/3/2020 11:50,selesai,6/3/2020 11:50,2020-06-03 11:50:00,20200603,2,1,291500,158500,2,1,290469.56,0.8326155362776025,0.0
1587,3649966,199030,0.0,guest,pick-up,otc,6/13/2020 9:44,selesai,6/13/2020 9:44,2020-06-13 09:44:00,20200613,2,0,465500,0,4,0,0.0,0.0,0.0
1588,3650002,140161,0.0,guest,pick-up,otc,6/13/2020 9:45,selesai,6/13/2020 9:45,2020-06-13 09:45:00,20200613,3,0,80750,0,21,0,0.0,0.0,0.0
1589,3505053,199030,0.0,guest,pick-up,otc,6/3/2020 12:24,selesai,6/3/2020 12:24,2020-06-03 12:24:00,20200603,13,0,2617800,0,120,0,0.0,0.0,0.0
1590,4086730,143538,0.0,guest,pick-up,otc,7/7/2020 9:52,selesai,7/7/2020 9:52,2020-07-07 09:52:00,20200707,4,4,841000,841000,40,40,0.0,0.0,0.0
1591,4086747,137735,0.0,guest,pick-up,otc,7/7/2020 9:52,selesai,7/7/2020 9:52,2020-07-07 09:52:00,20200707,1,0,215000,0,72,0,0.0,0.0,0.0
1592,4154901,140161,0.0,guest,pick-up,otc,7/10/2020 10:52,selesai,7/10/2020 10:52,2020-07-10 10:52:00,20200710,6,0,378500,0,66,0,0.0,0.0,0.0
1593,4142599,199030,0.0,guest,pick-up,otc,7/9/2020 16:59,selesai,7/9/2020 16:59,2020-07-09 16:59:00,20200709,6,0,923000,0,99,0,0.0,0.0,0.0
1594,4142786,163189,0.0,guest,pick-up,otc,7/9/2020 17:09,selesai,7/9/2020 17:09,2020-07-09 17:09:00,20200709,2,2,331800,331800,12,12,0.0,0.0,0.0
1595,4142818,56161,0.0,guest,pick-up,otc,7/9/2020 17:11,selesai,7/9/2020 17:11,2020-07-09 17:11:00,20200709,4,4,534250,534250,30,30,0.0,0.0,0.0
1596,4073045,135785,0.0,guest,pick-up,otc,7/6/2020 14:43,selesai,7/6/2020 14:43,2020-07-06 14:43:00,20200706,6,0,480000,0,8,0,0.0,0.0,0.0
1597,4155401,140316,0.0,guest,pick-up,otc,7/10/2020 11:10,selesai,7/10/2020 11:10,2020-07-10 11:10:00,20200710,7,2,719000,379500,432,20,0.0,0.0,0.0
1598,4142903,56161,0.0,guest,pick-up,otc,7/9/2020 17:16,selesai,7/9/2020 17:16,2020-07-09 17:16:00,20200709,9,9,3864750,3864750,225,225,0.0,0.0,0.0
1599,4142969,56161,0.0,guest,pick-up,otc,7/9/2020 17:20,selesai,7/9/2020 17:20,2020-07-09 17:20:00,20200709,2,2,132750,132750,10,10,0.0,0.0,0.0
1600,3538900,265762,0.0,guest,pick-up,otc,6/5/2020 17:22,selesai,6/5/2020 17:27,2020-06-05 17:22:00,20200605,5,5,463600,463600,21,21,0.0,0.0,0.0
1601,3668313,158293,0.0,guest,pick-up,otc,6/14/2020 18:12,selesai,6/14/2020 18:12,2020-06-14 18:12:00,20200614,1,0,11500,0,1,0,0.0,0.0,0.0
1602,3556116,140356,0.0,guest,pick-up,otc,6/6/2020 23:46,selesai,6/6/2020 23:46,2020-06-06 23:46:00,20200606,1,1,16300,16300,1,1,296628.38,17.19805981595092,1.0
1603,3548135,57669,0.0,guest,pick-up,otc,6/6/2020 11:12,selesai,6/6/2020 11:12,2020-06-06 11:12:00,20200606,6,0,2324000,0,585,0,0.0,0.0,0.0
1604,3482394,234791,0.0,guest,pick-up,otc,6/1/2020 17:16,selesai,6/1/2020 17:16,2020-06-01 17:16:00,20200601,6,1,1987000,441000,142,20,383242.5,0.13096938775510203,0.0
1605,3750330,143538,0.0,guest,pick-up,otc,6/19/2020 10:59,selesai,6/19/2020 10:59,2020-06-19 10:59:00,20200619,1,1,221000,221000,10,10,429468.44,0.9432960972850679,0.0
1606,3786169,56161,0.0,guest,pick-up,otc,6/21/2020 15:40,selesai,6/21/2020 15:40,2020-06-21 15:40:00,20200621,7,7,217600,217600,11,11,0.0,0.0,0.0
1607,3786269,150878,0.0,guest,pick-up,otc,6/21/2020 15:50,selesai,6/21/2020 15:50,2020-06-21 15:50:00,20200621,3,1,391500,110500,20,5,373214.2,2.377503959276018,0.0
1608,3588036,150572,0.0,guest,pick-up,otc,6/9/2020 10:39,selesai,6/9/2020 16:14,2020-06-09 10:39:00,20200609,7,2,632500,366500,70,15,0.0,0.0,0.0
1609,3601897,54049,0.0,guest,pick-up,otc,6/10/2020 9:25,selesai,6/10/2020 9:25,2020-06-10 09:25:00,20200610,2,2,132500,132500,10,10,0.0,0.0,0.0
1610,3794736,57918,0.0,guest,pick-up,otc,6/22/2020 9:19,selesai,6/22/2020 9:19,2020-06-22 09:19:00,20200622,2,1,483500,325000,30,20,437449.53,0.3459985576923077,0.0
1611,3807504,59098,0.0,guest,pick-up,otc,6/22/2020 18:06,selesai,6/22/2020 18:06,2020-06-22 18:06:00,20200622,2,2,418000,418000,20,20,0.0,0.0,0.0
1612,3807561,59098,0.0,guest,pick-up,otc,6/22/2020 18:12,selesai,6/22/2020 18:12,2020-06-22 18:12:00,20200622,1,1,64200,64200,4,4,238888.0,2.7209968847352024,0.0
1613,3934434,232623,237856.0,retailer,pick-up,app,6/29/2020 19:38,selesai,6/30/2020 19:51,2020-06-29 19:38:00,20200629,8,1,268800,23600,19,2,307875.62,12.045577330508475,1.0
1614,3934466,135781,152088.0,retailer,pick-up,app,6/29/2020 19:40,selesai,6/30/2020 8:36,2020-06-29 19:40:00,20200629,12,7,2086000,1381000,165,70,0.0,0.0,0.0
1615,3934477,154557,224581.0,retailer,pick-up,otc,6/29/2020 19:41,selesai,6/29/2020 19:41,2020-06-29 19:41:00,20200629,3,1,404000,220000,30,10,267391.3,0.21541505681818182,0.0
1616,3953647,171118,236592.0,retailer,pick-up,app,6/30/2020 15:21,selesai,7/1/2020 7:50,2020-06-30 15:21:00,20200630,5,1,201500,32000,11,2,221891.69,5.934115234375,1.0
1617,3954858,57669,0.0,guest,pick-up,otc,6/30/2020 16:12,selesai,6/30/2020 16:12,2020-06-30 16:12:00,20200630,14,4,3044500,1041500,1040,51,0.0,0.0,0.0
1618,3937842,55081,0.0,guest,pick-up,otc,6/30/2020 6:32,selesai,6/30/2020 8:17,2020-06-30 06:32:00,20200630,9,4,6854500,4717500,373,250,0.0,0.0,0.0
1619,4824024,56121,31663.0,retailer,same-day,app,8/10/2020 7:05,selesai,8/10/2020 9:17,2020-08-10 07:05:00,20200810,5,0,427300,0,40,0,0.0,0.0,0.0
1620,4823252,141689,82157.0,retailer,pick-up,app,8/10/2020 6:17,selesai,8/11/2020 12:06,2020-08-10 06:17:00,20200810,8,2,5005250,378500,280,20,0.0,0.0,0.0
1621,4823277,137744,81491.0,retailer,pick-up,app,8/10/2020 6:18,selesai,8/12/2020 15:15,2020-08-10 06:18:00,20200810,5,4,431150,385400,22,19,0.0,0.0,0.0
1622,4823295,56853,58491.0,retailer,pick-up,app,8/10/2020 6:19,selesai,8/11/2020 9:58,2020-08-10 06:19:00,20200810,18,1,607400,48900,44,3,182972.25,2.7417638036809815,0.0
1623,4823320,54042,65896.0,retailer,same-day,app,8/10/2020 6:21,selesai,8/11/2020 12:22,2020-08-10 06:21:00,20200810,3,1,105000,62400,9,3,172343.88,1.7619210737179487,0.0
1624,4823352,143450,240686.0,retailer,pick-up,app,8/10/2020 6:23,selesai,8/11/2020 7:01,2020-08-10 06:23:00,20200810,4,0,153500,0,6,0,0.0,0.0,0.0
1625,4823363,62779,16709.0,retailer,pick-up,app,8/10/2020 6:24,selesai,8/11/2020 7:34,2020-08-10 06:24:00,20200810,34,9,5059535,1949035,536,110,0.0,0.0,0.0
1626,3570195,154557,225830.0,retailer,pick-up,otc,6/8/2020 9:36,selesai,6/8/2020 9:36,2020-06-08 09:36:00,20200608,2,2,334000,334000,20,20,0.0,0.0,0.0
1627,3570227,137618,85706.0,retailer,pick-up,app,6/8/2020 9:37,selesai,6/16/2020 8:26,2020-06-08 09:37:00,20200608,15,5,590100,353650,97,23,0.0,0.0,0.0
1628,3570238,136986,191203.0,retailer,pick-up,otc,6/8/2020 9:38,selesai,6/8/2020 9:38,2020-06-08 09:38:00,20200608,7,3,826125,436725,10,4,0.0,0.0,0.0
1629,3570252,137074,254285.0,retailer,same-day,app,6/8/2020 9:39,selesai,6/8/2020 20:25,2020-06-08 09:39:00,20200608,6,3,894000,756000,82,29,0.0,0.0,0.0
1630,3570270,136309,148799.0,retailer,pick-up,app,6/8/2020 9:39,selesai,6/10/2020 9:24,2020-06-08 09:39:00,20200608,4,2,393300,27300,70,2,0.0,0.0,0.0
1631,3790756,140566,75338.0,retailer,pick-up,app,6/22/2020 6:48,selesai,6/25/2020 16:01,2020-06-22 06:48:00,20200622,11,1,701500,222000,43,10,316047.3,0.4236365427927928,0.0
1632,3790774,101582,79915.0,retailer,pick-up,app,6/22/2020 6:50,selesai,6/30/2020 11:29,2020-06-22 06:50:00,20200622,29,0,3433000,0,323,0,0.0,0.0,0.0
1633,3790799,54454,10529.0,retailer,pick-up,app,6/22/2020 6:51,selesai,6/22/2020 12:54,2020-06-22 06:51:00,20200622,16,5,1218500,839000,128,40,0.0,0.0,0.0
1634,3790817,136235,77926.0,retailer,same-day,app,6/22/2020 6:53,selesai,6/23/2020 6:20,2020-06-22 06:53:00,20200622,3,0,315000,0,15,0,0.0,0.0,0.0
