,id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label
1363,3846755,137735,,guest,pick-up,otc,6/24/2020 17:13,selesai,6/24/2020 17:13,0
1364,3846772,178815,,guest,pick-up,otc,6/24/2020 17:14,selesai,6/24/2020 17:14,0
1365,3911486,140161,,guest,pick-up,otc,6/28/2020 10:36,selesai,6/28/2020 10:36,0
1366,3825482,199030,,guest,pick-up,otc,6/23/2020 15:55,selesai,6/23/2020 15:55,0
1367,3825567,55081,,guest,pick-up,otc,6/23/2020 15:58,selesai,6/23/2020 15:58,0
1368,3809504,253991,,guest,pick-up,otc,6/22/2020 21:01,selesai,6/22/2020 21:01,0
1369,3895925,139238,,guest,pick-up,otc,6/27/2020 10:10,selesai,6/27/2020 10:10,0
1370,4040721,199030,,guest,pick-up,otc,7/4/2020 16:31,selesai,7/4/2020 16:31,0
1371,4040740,220785,102053.0,retailer,pick-up,otc,7/4/2020 16:32,selesai,7/4/2020 16:32,0
1372,4040806,57646,48513.0,retailer,pick-up,app,7/4/2020 16:35,siap-diambil,7/5/2020 9:43,0
1373,4040823,54052,40687.0,retailer,pick-up,app,7/4/2020 16:36,selesai,7/8/2020 15:24,0
1374,4040840,57960,36891.0,retailer,pick-up,app,7/4/2020 16:37,selesai,7/9/2020 21:06,0
1375,3990066,55253,47273.0,retailer,same-day,app,7/2/2020 10:32,selesai,7/4/2020 8:28,0
1376,3990083,54442,5545.0,retailer,same-day,app,7/2/2020 10:32,selesai,7/3/2020 9:47,0
1377,3990100,134660,105778.0,retailer,pick-up,app,7/2/2020 10:33,selesai,7/7/2020 14:14,0
1378,3990132,56149,61595.0,retailer,pick-up,app,7/2/2020 10:34,selesai,8/29/2020 12:01,0
1379,3990149,141564,108912.0,retailer,pick-up,app,7/2/2020 10:34,selesai,7/3/2020 20:32,0
1380,3990166,54029,234062.0,retailer,pick-up,app,7/2/2020 10:35,selesai,7/6/2020 9:01,0
1381,3990183,135561,124343.0,retailer,same-day,app,7/2/2020 10:35,selesai,7/3/2020 17:23,0
1382,3990198,54022,243358.0,retailer,pick-up,otc,7/2/2020 10:36,selesai,7/2/2020 10:36,0
1383,3990215,146144,21089.0,retailer,pick-up,app,7/2/2020 10:36,selesai,7/3/2020 9:29,0
1384,3990232,55696,178136.0,retailer,pick-up,app,7/2/2020 10:37,selesai,7/4/2020 10:51,0
1385,4040857,58245,53325.0,retailer,pick-up,app,7/4/2020 16:38,selesai,7/6/2020 16:09,0
1386,3934363,1131,1730.0,retailer,next-day,app,6/29/2020 19:33,selesai,7/1/2020 15:31,0
1387,3934380,147545,128015.0,retailer,next-day,app,6/29/2020 19:34,selesai,6/30/2020 23:41,0
1388,3934397,137584,70603.0,retailer,pick-up,app,6/29/2020 19:36,selesai,7/5/2020 10:03,0
1389,3934414,135781,178944.0,retailer,pick-up,otc,6/29/2020 19:37,selesai,6/29/2020 19:37,0
1390,3934916,59098,,guest,pick-up,otc,6/29/2020 20:11,selesai,6/29/2020 20:11,0
1391,3934963,59098,,guest,pick-up,otc,6/29/2020 20:15,selesai,6/29/2020 20:15,0
1392,3509701,55265,,guest,pick-up,otc,6/3/2020 17:54,selesai,6/3/2020 17:54,0
1393,3554406,158293,,guest,pick-up,otc,6/6/2020 17:57,selesai,6/6/2020 17:57,0
1394,3479415,53906,,guest,pick-up,otc,6/1/2020 12:58,selesai,6/1/2020 12:58,0
1395,3688908,141815,257233.0,retailer,pick-up,app,6/15/2020 22:42,selesai,6/20/2020 12:02,0
1396,3743392,185687,22082.0,retailer,pick-up,app,6/19/2020 4:49,selesai,6/20/2020 13:08,0
1397,3671911,55081,,guest,pick-up,otc,6/15/2020 7:25,selesai,6/15/2020 7:25,0
1398,3684881,158293,,guest,pick-up,otc,6/15/2020 16:18,selesai,6/15/2020 16:18,0
1399,3797606,1138,848.0,retailer,same-day,app,6/22/2020 10:45,selesai,6/24/2020 9:41,0
1400,3797623,53923,23613.0,retailer,same-day,app,6/22/2020 10:45,selesai,6/24/2020 6:23,0
1401,3797638,155809,171010.0,retailer,pick-up,app,6/22/2020 10:46,selesai,6/24/2020 21:01,0
1402,3797689,132442,105112.0,retailer,pick-up,app,6/22/2020 10:47,selesai,6/24/2020 18:57,0
1403,3797704,233837,1113169.0,retailer,pick-up,app,6/22/2020 10:48,selesai,6/23/2020 5:37,0
1404,3797706,53807,14319.0,retailer,same-day,app,6/22/2020 10:48,selesai,6/24/2020 8:56,0
1405,3797721,133278,76038.0,retailer,same-day,app,6/22/2020 10:48,selesai,6/23/2020 17:20,0
1406,3775493,158293,,guest,pick-up,otc,6/20/2020 17:08,selesai,6/20/2020 17:08,0
1407,3519778,170847,,guest,pick-up,otc,6/4/2020 13:00,selesai,6/4/2020 13:44,0
1408,3479900,234791,,guest,pick-up,otc,6/1/2020 13:35,selesai,6/1/2020 13:36,0
1409,3546718,134684,,guest,pick-up,otc,6/6/2020 10:12,selesai,6/6/2020 10:12,0
1410,3501158,160585,,guest,pick-up,otc,6/3/2020 9:18,selesai,6/3/2020 9:18,0
1411,3501241,57918,,guest,pick-up,otc,6/3/2020 9:21,selesai,6/3/2020 9:21,0
1412,3501713,143538,,guest,pick-up,otc,6/3/2020 9:42,selesai,6/3/2020 9:44,0
1413,3501743,143538,,guest,pick-up,otc,6/3/2020 9:43,selesai,6/3/2020 9:44,0
1414,3556108,140356,,guest,pick-up,otc,6/6/2020 23:44,selesai,6/6/2020 23:44,0
1415,3530474,144906,,guest,pick-up,otc,6/5/2020 9:35,selesai,6/5/2020 9:35,0
1416,3547971,228288,,guest,pick-up,otc,6/6/2020 11:05,selesai,6/6/2020 11:05,0
1417,3801708,54746,3095.0,retailer,pick-up,app,6/22/2020 13:17,selesai,6/26/2020 15:37,0
1418,3801725,150477,92870.0,retailer,same-day,app,6/22/2020 13:18,selesai,6/24/2020 9:49,0
1419,3801740,57409,20219.0,retailer,pick-up,app,6/22/2020 13:19,selesai,6/25/2020 11:08,0
1420,3801808,54022,247470.0,retailer,pick-up,otc,6/22/2020 13:22,selesai,6/22/2020 13:22,0
1421,3801826,164729,88768.0,retailer,pick-up,app,6/22/2020 13:23,selesai,6/24/2020 15:21,0
1422,3801843,56945,197163.0,retailer,pick-up,app,6/22/2020 13:23,selesai,6/26/2020 17:54,0
1423,3728407,151962,168181.0,retailer,pick-up,app,6/18/2020 9:04,selesai,6/18/2020 10:32,0
1424,3728490,190269,139872.0,retailer,pick-up,app,6/18/2020 9:07,selesai,6/19/2020 10:46,0
1425,3728507,53990,200565.0,retailer,same-day,app,6/18/2020 9:08,selesai,6/23/2020 12:36,0
1426,3658015,199030,,guest,pick-up,otc,6/13/2020 17:18,selesai,6/13/2020 17:18,0
1427,3519954,178815,,guest,pick-up,otc,6/4/2020 13:10,selesai,6/4/2020 13:10,0
1428,3783174,234791,,guest,pick-up,otc,6/21/2020 11:22,selesai,6/21/2020 11:22,0
1429,3783274,234791,,guest,pick-up,otc,6/21/2020 11:29,selesai,6/21/2020 11:29,0
1430,3595926,158293,,guest,pick-up,otc,6/9/2020 18:23,selesai,6/9/2020 18:23,0
1431,3609598,134684,,guest,pick-up,otc,6/10/2020 15:45,selesai,6/10/2020 15:45,0
1432,3560011,57669,,guest,pick-up,otc,6/7/2020 10:51,selesai,6/7/2020 10:51,0
1433,3534943,57669,,guest,pick-up,otc,6/5/2020 13:22,selesai,6/5/2020 13:22,0
1434,3476384,56104,,guest,pick-up,otc,6/1/2020 10:00,selesai,6/1/2020 10:01,0
1435,3805183,158293,,guest,pick-up,otc,6/22/2020 15:49,selesai,6/22/2020 15:49,0
1436,3841633,199030,,guest,pick-up,otc,6/24/2020 13:11,selesai,6/24/2020 13:11,0
1437,3846414,145134,,guest,pick-up,otc,6/24/2020 16:54,selesai,6/24/2020 16:54,0
1438,3812804,160585,,guest,pick-up,otc,6/23/2020 8:11,selesai,6/23/2020 8:11,0
1439,3855505,55081,,guest,pick-up,otc,6/25/2020 9:44,selesai,6/25/2020 9:44,0
1440,3911476,171889,,guest,pick-up,otc,6/28/2020 10:36,selesai,6/28/2020 10:36,0
1441,3825458,134684,,guest,pick-up,otc,6/23/2020 15:54,selesai,6/23/2020 15:54,0
1442,3825572,220082,,guest,pick-up,otc,6/23/2020 15:58,selesai,6/23/2020 15:58,0
1443,3819606,175330,,guest,pick-up,otc,6/23/2020 11:48,selesai,6/23/2020 11:48,0
1444,3895967,139238,,guest,pick-up,otc,6/27/2020 10:11,selesai,6/27/2020 10:11,0
1445,4040714,137019,1123858.0,retailer,pick-up,app,7/4/2020 16:30,selesai,7/6/2020 16:53,0
1446,4040746,56853,60088.0,retailer,pick-up,app,7/4/2020 16:32,selesai,7/5/2020 16:56,0
1447,3990092,1151,2183.0,retailer,same-day,app,7/2/2020 10:33,selesai,7/23/2020 1:21,0
1448,3990106,132801,186847.0,retailer,pick-up,otc,7/2/2020 10:33,selesai,7/2/2020 10:33,0
1449,3990109,56945,25763.0,retailer,pick-up,app,7/2/2020 10:33,selesai,7/10/2020 8:29,0
1450,3990123,238781,765160.0,retailer,pick-up,app,7/2/2020 10:33,siap-diambil,7/3/2020 14:56,0
1451,3990206,66021,49777.0,retailer,pick-up,app,7/2/2020 10:36,selesai,7/17/2020 21:10,0
1452,3990209,135568,1106261.0,retailer,pick-up,otc,7/2/2020 10:36,selesai,7/2/2020 10:36,0
1453,4040846,261265,113898.0,retailer,pick-up,app,7/4/2020 16:38,selesai,7/6/2020 9:36,0
1454,4040863,152205,128081.0,retailer,pick-up,app,7/4/2020 16:39,selesai,7/11/2020 12:32,0
1455,3934371,54444,4419.0,retailer,next-day,app,6/29/2020 19:34,selesai,7/12/2020 1:29,0
1456,3934403,169334,80014.0,retailer,same-day,app,6/29/2020 19:36,selesai,6/30/2020 14:50,0
1457,3934922,185379,,guest,pick-up,otc,6/29/2020 20:12,selesai,6/29/2020 20:12,0
1458,3934975,142651,,guest,pick-up,otc,6/29/2020 20:16,selesai,6/29/2020 20:16,0
1459,4825044,148844,114640.0,retailer,pick-up,app,8/10/2020 7:48,siap-diambil,8/11/2020 8:36,0
1460,3528509,232623,237986.0,retailer,pick-up,app,6/5/2020 8:08,selesai,6/6/2020 6:41,0
1461,3528510,132955,104987.0,retailer,pick-up,app,6/5/2020 8:08,konfirmasi-perubahan,6/5/2020 17:16,0
1462,3509626,135560,127782.0,retailer,pick-up,app,6/3/2020 17:43,selesai,6/5/2020 16:33,0
1463,3509640,199030,,guest,pick-up,otc,6/3/2020 17:45,selesai,6/3/2020 17:46,0
1464,3509657,199030,,guest,pick-up,otc,6/3/2020 17:48,selesai,6/3/2020 17:49,0
1465,3599252,141624,118083.0,retailer,pick-up,otc,6/10/2020 7:30,selesai,6/10/2020 7:30,0
1466,3479324,234791,,guest,pick-up,otc,6/1/2020 12:52,selesai,6/1/2020 12:52,0
1467,3479341,57653,,guest,pick-up,otc,6/1/2020 12:53,selesai,6/1/2020 12:54,0
1468,3688899,233752,246191.0,retailer,pick-up,otc,6/15/2020 22:40,selesai,6/15/2020 22:40,0
1469,3684970,185379,,guest,pick-up,otc,6/15/2020 16:24,selesai,6/15/2020 16:35,0
1470,3797646,60388,218722.0,retailer,pick-up,app,6/22/2020 10:46,selesai,6/22/2020 16:10,0
1471,3797649,55001,54954.0,retailer,same-day,app,6/22/2020 10:46,selesai,6/22/2020 15:35,0
1472,3797681,135619,1111689.0,retailer,pick-up,app,6/22/2020 10:47,selesai,6/23/2020 10:57,0
1473,3797732,54321,42128.0,retailer,pick-up,otc,6/22/2020 10:48,selesai,6/22/2020 10:48,0
1474,3797764,54456,37149.0,retailer,pick-up,app,6/22/2020 10:49,konfirmasi-perubahan,6/23/2020 10:49,0
1475,3775418,140356,,guest,pick-up,otc,6/20/2020 17:01,selesai,6/20/2020 17:01,0
1476,3784120,175330,,guest,pick-up,otc,6/21/2020 12:37,selesai,6/21/2020 12:37,0
1477,3726126,175330,,guest,pick-up,otc,6/18/2020 7:32,selesai,6/18/2020 7:32,0
1478,3714143,259743,,guest,pick-up,otc,6/17/2020 11:22,selesai,6/17/2020 11:22,0
1479,3538797,137950,,guest,pick-up,otc,6/5/2020 17:11,selesai,6/5/2020 17:11,0
1480,3677677,55081,,guest,pick-up,otc,6/15/2020 10:53,selesai,6/15/2020 10:53,0
1481,3532043,199030,,guest,pick-up,otc,6/5/2020 10:40,selesai,6/5/2020 10:40,0
1482,3532096,255817,,guest,pick-up,otc,6/5/2020 10:42,selesai,6/5/2020 11:03,0
1483,3504869,137130,,guest,pick-up,otc,6/3/2020 12:13,selesai,6/3/2020 12:13,0
1484,4141915,158293,,guest,pick-up,otc,7/9/2020 16:24,selesai,7/9/2020 16:24,0
1485,4142083,158293,,guest,pick-up,otc,7/9/2020 16:32,selesai,7/9/2020 16:32,0
1486,4154802,58496,,guest,pick-up,otc,7/10/2020 10:49,selesai,7/10/2020 10:49,0
1487,4142198,158293,,guest,pick-up,otc,7/9/2020 16:38,selesai,7/9/2020 16:38,0
1488,4155136,1121760,,guest,pick-up,otc,7/10/2020 11:00,selesai,7/10/2020 11:00,0
1489,4155151,57669,,guest,pick-up,otc,7/10/2020 11:00,selesai,7/10/2020 11:00,0
1490,4073008,137969,,guest,pick-up,otc,7/6/2020 14:42,selesai,7/6/2020 14:42,0
1491,4073095,234724,,guest,pick-up,otc,7/6/2020 14:45,selesai,7/6/2020 14:45,0
1492,4129964,135785,,guest,pick-up,otc,7/9/2020 9:34,selesai,7/9/2020 9:34,0
1493,4143553,246947,,guest,pick-up,otc,7/9/2020 17:58,selesai,7/9/2020 17:58,0
1494,4130402,137735,,guest,pick-up,otc,7/9/2020 9:45,selesai,7/9/2020 9:45,0
1495,4130449,137735,,guest,pick-up,otc,7/9/2020 9:47,selesai,7/9/2020 9:47,0
1496,4130485,56161,,guest,pick-up,otc,7/9/2020 9:47,selesai,7/9/2020 9:47,0
1497,4130500,137735,,guest,pick-up,otc,7/9/2020 9:48,selesai,7/9/2020 9:48,0
1498,4130617,137735,,guest,pick-up,otc,7/9/2020 9:51,selesai,7/9/2020 9:51,0
1499,4143685,58496,,guest,pick-up,otc,7/9/2020 18:08,selesai,7/9/2020 18:08,0
1500,4130968,153669,,guest,pick-up,otc,7/9/2020 10:00,selesai,7/9/2020 10:00,0
1501,4144153,158293,,guest,pick-up,otc,7/9/2020 18:57,selesai,7/9/2020 18:57,0
1502,4144872,138579,,guest,pick-up,otc,7/9/2020 19:58,selesai,7/9/2020 19:58,0
1503,4193057,58496,,guest,pick-up,otc,7/12/2020 10:18,selesai,7/12/2020 10:18,0
1504,3500223,165818,,guest,pick-up,otc,6/3/2020 8:35,selesai,6/3/2020 9:32,0
1505,3791489,134352,88761.0,retailer,pick-up,app,6/22/2020 7:28,selesai,6/22/2020 17:56,0
1506,3791504,1101189,1108419.0,retailer,pick-up,app,6/22/2020 7:28,selesai,6/23/2020 8:48,0
1507,3791506,238097,245786.0,retailer,pick-up,app,6/22/2020 7:28,selesai,6/23/2020 8:14,0
1508,3791521,54610,244131.0,retailer,same-day,app,6/22/2020 7:29,selesai,6/23/2020 9:19,0
1509,3791572,132745,118405.0,retailer,same-day,app,6/22/2020 7:32,selesai,6/25/2020 9:15,0
1510,3791587,134349,189284.0,retailer,pick-up,otc,6/22/2020 7:32,selesai,6/22/2020 7:32,1
1511,3791589,238758,268977.0,retailer,pick-up,app,6/22/2020 7:32,selesai,6/25/2020 14:54,0
1512,3791604,132747,243409.0,retailer,pick-up,app,6/22/2020 7:33,selesai,6/22/2020 12:51,0
1513,3673165,212588,,guest,pick-up,otc,6/15/2020 8:19,selesai,6/15/2020 8:19,0
1514,3781342,135785,,guest,pick-up,otc,6/21/2020 9:36,selesai,6/21/2020 9:36,0
1515,3587444,171800,,guest,pick-up,otc,6/9/2020 10:16,selesai,6/9/2020 10:16,0
1516,3787058,158293,,guest,pick-up,otc,6/21/2020 17:13,selesai,6/21/2020 17:13,0
1517,3787092,158293,,guest,pick-up,otc,6/21/2020 17:17,selesai,6/21/2020 17:17,0
1518,3773437,53834,,guest,pick-up,otc,6/20/2020 15:14,selesai,6/20/2020 15:14,0
1519,3758097,140356,,guest,pick-up,otc,6/19/2020 17:24,selesai,6/19/2020 17:24,0
1520,3758114,140356,,guest,pick-up,otc,6/19/2020 17:25,selesai,6/19/2020 17:25,0
1521,3602220,57918,,guest,pick-up,otc,6/10/2020 9:39,selesai,6/10/2020 9:39,0
1522,3573791,135785,,guest,pick-up,otc,6/8/2020 12:04,selesai,6/8/2020 12:04,0
1523,3573808,780796,,guest,pick-up,otc,6/8/2020 12:05,selesai,6/8/2020 17:57,0
1524,3664809,150878,,guest,pick-up,otc,6/14/2020 12:13,selesai,6/14/2020 12:13,0
1525,3474755,135785,,guest,pick-up,otc,6/1/2020 8:47,selesai,6/1/2020 8:47,0
1526,3800866,55081,,guest,pick-up,otc,6/22/2020 12:42,selesai,6/22/2020 12:42,0
1527,3476759,57669,,guest,pick-up,otc,6/1/2020 10:19,selesai,6/1/2020 10:19,0
1528,3487472,135785,,guest,pick-up,otc,6/2/2020 9:21,selesai,6/2/2020 9:21,0
1529,3487474,57669,,guest,pick-up,otc,6/2/2020 9:21,selesai,6/2/2020 9:22,0
1530,3991403,57669,,guest,pick-up,otc,7/2/2020 11:12,selesai,7/2/2020 11:12,0
1531,3973704,135785,,guest,pick-up,otc,7/1/2020 13:54,selesai,7/1/2020 13:54,0
1532,3956005,56161,,guest,pick-up,otc,6/30/2020 17:01,selesai,6/30/2020 17:01,0
1533,3956039,145229,,guest,pick-up,otc,6/30/2020 17:03,selesai,6/30/2020 19:57,0
1534,3937304,139079,,guest,pick-up,otc,6/30/2020 5:26,selesai,6/30/2020 5:26,0
1535,3993460,1113096,,guest,pick-up,otc,7/2/2020 12:24,selesai,7/2/2020 12:24,0
1536,3975591,141679,,guest,pick-up,otc,7/1/2020 14:59,selesai,7/1/2020 14:59,0
1537,3938257,135785,,guest,pick-up,otc,6/30/2020 6:59,selesai,6/30/2020 6:59,0
1538,4170495,243190,,guest,pick-up,otc,7/11/2020 7:04,selesai,7/11/2020 7:04,0
1539,3750374,64592,,guest,pick-up,otc,6/19/2020 11:01,selesai,6/20/2020 18:01,0
1540,3750459,140316,,guest,pick-up,otc,6/19/2020 11:03,selesai,6/19/2020 11:03,0
1541,3786157,158293,,guest,pick-up,otc,6/21/2020 15:39,selesai,6/21/2020 15:39,1
1542,3601853,135785,,guest,pick-up,otc,6/10/2020 9:24,selesai,6/10/2020 9:24,0
1543,3524356,199030,,guest,pick-up,otc,6/4/2020 18:03,selesai,6/4/2020 18:03,0
1544,3805943,140356,,guest,pick-up,otc,6/22/2020 16:24,selesai,6/22/2020 16:24,0
1545,3794696,228288,,guest,pick-up,otc,6/22/2020 9:17,selesai,6/22/2020 9:17,0
1546,3934431,139114,139142.0,retailer,pick-up,otc,6/29/2020 19:38,selesai,6/29/2020 19:38,0
1547,3934446,54802,20879.0,retailer,same-day,app,6/29/2020 19:39,selesai,7/3/2020 9:11,0
1548,3934463,58496,147184.0,retailer,pick-up,otc,6/29/2020 19:40,selesai,6/29/2020 19:40,0
1549,3934497,57698,1110363.0,retailer,next-day,app,6/29/2020 19:42,selesai,6/30/2020 11:00,0
1550,3934529,56574,1099445.0,retailer,pick-up,app,6/29/2020 19:44,siap-diambil,7/25/2020 12:25,0
1551,3953598,135756,123027.0,retailer,pick-up,app,6/30/2020 15:19,selesai,7/2/2020 17:31,0
1552,4008416,234791,,guest,pick-up,otc,7/3/2020 9:01,selesai,7/3/2020 9:01,0
1553,3954838,141679,,guest,pick-up,otc,6/30/2020 16:11,selesai,6/30/2020 16:11,0
1554,3937841,137735,,guest,pick-up,otc,6/30/2020 6:32,selesai,6/30/2020 6:32,0
1555,3937873,137735,,guest,pick-up,otc,6/30/2020 6:35,selesai,6/30/2020 6:35,0
1556,4824050,141602,74344.0,retailer,pick-up,app,8/10/2020 7:06,selesai,8/11/2020 17:46,0
1557,4824067,59502,69015.0,retailer,next-day,app,8/10/2020 7:06,selesai,8/11/2020 17:18,0
1558,4823214,220082,1110185.0,retailer,pick-up,app,8/10/2020 6:14,selesai,8/11/2020 15:42,0
1559,3570167,151417,115640.0,retailer,same-day,app,6/8/2020 9:35,selesai,6/9/2020 20:47,0
1560,3570184,57355,43317.0,retailer,same-day,app,6/8/2020 9:36,selesai,6/8/2020 11:57,0
1561,3570250,137141,109704.0,retailer,pick-up,app,6/8/2020 9:39,selesai,6/9/2020 17:42,0
1562,3570267,54815,44243.0,retailer,same-day,app,6/8/2020 9:39,selesai,6/10/2020 8:21,0
1563,3570284,269502,1096777.0,retailer,pick-up,app,6/8/2020 9:40,selesai,6/8/2020 10:43,0
1564,3790754,54027,12843.0,retailer,same-day,app,6/22/2020 6:48,selesai,6/23/2020 10:48,0
1565,3790771,57916,10442.0,retailer,pick-up,app,6/22/2020 6:50,selesai,6/23/2020 13:14,0
1566,3790822,1151,251598.0,retailer,pick-up,app,6/22/2020 6:53,siap-diambil,7/24/2020 2:03,0
1567,3790837,764253,1114804.0,retailer,same-day,app,6/22/2020 6:54,selesai,6/23/2020 8:29,0
1568,3790854,56155,58744.0,retailer,pick-up,app,6/22/2020 6:55,siap-diambil,7/2/2020 17:30,0
1569,3790905,136340,123832.0,retailer,pick-up,app,6/22/2020 6:57,selesai,6/24/2020 19:04,0
1570,3790920,143959,77644.0,retailer,pick-up,app,6/22/2020 6:58,selesai,7/2/2020 13:15,0
1571,3749806,199030,,guest,pick-up,otc,6/19/2020 10:39,selesai,6/19/2020 10:39,0
1572,3716969,57630,,guest,pick-up,otc,6/17/2020 13:34,selesai,6/17/2020 13:34,0
1573,3707343,55081,,guest,pick-up,otc,6/17/2020 6:58,selesai,6/17/2020 6:58,0
1574,3720175,158293,,guest,pick-up,otc,6/17/2020 16:11,selesai,6/17/2020 16:11,0
1575,3726010,262459,,guest,pick-up,otc,6/18/2020 7:26,selesai,6/18/2020 7:26,0
1576,3726108,262459,,guest,pick-up,otc,6/18/2020 7:32,selesai,6/18/2020 7:32,0
1577,3676993,171889,,guest,pick-up,otc,6/15/2020 10:30,selesai,6/15/2020 10:30,0
1578,3538879,151538,,guest,pick-up,otc,6/5/2020 17:20,selesai,6/5/2020 17:20,0
1579,3714780,212588,,guest,pick-up,otc,6/17/2020 11:46,selesai,6/17/2020 11:46,0
1580,3664106,199030,,guest,pick-up,otc,6/14/2020 11:13,selesai,6/14/2020 11:13,0
1581,3493989,158293,,guest,pick-up,otc,6/2/2020 15:18,selesai,6/2/2020 15:18,0
1582,3712004,58496,,guest,pick-up,otc,6/17/2020 10:03,selesai,6/17/2020 10:03,0
1583,3712006,55081,,guest,pick-up,otc,6/17/2020 10:03,selesai,6/17/2020 10:03,0
1584,3712055,135561,,guest,pick-up,otc,6/17/2020 10:05,selesai,6/17/2020 10:05,0
1585,3602553,186730,,guest,pick-up,otc,6/10/2020 9:53,selesai,6/10/2020 9:53,0
1586,3504502,135785,,guest,pick-up,otc,6/3/2020 11:50,selesai,6/3/2020 11:50,0
1587,3649966,199030,,guest,pick-up,otc,6/13/2020 9:44,selesai,6/13/2020 9:44,0
1588,3650002,140161,,guest,pick-up,otc,6/13/2020 9:45,selesai,6/13/2020 9:45,0
1589,3505053,199030,,guest,pick-up,otc,6/3/2020 12:24,selesai,6/3/2020 12:24,0
1590,4086730,143538,,guest,pick-up,otc,7/7/2020 9:52,selesai,7/7/2020 9:52,0
1591,4086747,137735,,guest,pick-up,otc,7/7/2020 9:52,selesai,7/7/2020 9:52,0
1592,4154901,140161,,guest,pick-up,otc,7/10/2020 10:52,selesai,7/10/2020 10:52,0
1593,4142599,199030,,guest,pick-up,otc,7/9/2020 16:59,selesai,7/9/2020 16:59,0
1594,4142786,163189,,guest,pick-up,otc,7/9/2020 17:09,selesai,7/9/2020 17:09,0
1595,4142818,56161,,guest,pick-up,otc,7/9/2020 17:11,selesai,7/9/2020 17:11,0
1596,4073045,135785,,guest,pick-up,otc,7/6/2020 14:43,selesai,7/6/2020 14:43,0
1597,4155401,140316,,guest,pick-up,otc,7/10/2020 11:10,selesai,7/10/2020 11:10,0
1598,4142903,56161,,guest,pick-up,otc,7/9/2020 17:16,selesai,7/9/2020 17:16,0
1599,4142969,56161,,guest,pick-up,otc,7/9/2020 17:20,selesai,7/9/2020 17:20,0
1600,3538900,265762,,guest,pick-up,otc,6/5/2020 17:22,selesai,6/5/2020 17:27,0
1601,3668313,158293,,guest,pick-up,otc,6/14/2020 18:12,selesai,6/14/2020 18:12,0
1602,3556116,140356,,guest,pick-up,otc,6/6/2020 23:46,selesai,6/6/2020 23:46,0
1603,3548135,57669,,guest,pick-up,otc,6/6/2020 11:12,selesai,6/6/2020 11:12,0
1604,3482394,234791,,guest,pick-up,otc,6/1/2020 17:16,selesai,6/1/2020 17:16,0
1605,3750330,143538,,guest,pick-up,otc,6/19/2020 10:59,selesai,6/19/2020 10:59,0
1606,3786169,56161,,guest,pick-up,otc,6/21/2020 15:40,selesai,6/21/2020 15:40,0
1607,3786269,150878,,guest,pick-up,otc,6/21/2020 15:50,selesai,6/21/2020 15:50,0
1608,3588036,150572,,guest,pick-up,otc,6/9/2020 10:39,selesai,6/9/2020 16:14,0
1609,3601897,54049,,guest,pick-up,otc,6/10/2020 9:25,selesai,6/10/2020 9:25,0
1610,3794736,57918,,guest,pick-up,otc,6/22/2020 9:19,selesai,6/22/2020 9:19,0
1611,3807504,59098,,guest,pick-up,otc,6/22/2020 18:06,selesai,6/22/2020 18:06,0
1612,3807561,59098,,guest,pick-up,otc,6/22/2020 18:12,selesai,6/22/2020 18:12,0
1613,3934434,232623,237856.0,retailer,pick-up,app,6/29/2020 19:38,selesai,6/30/2020 19:51,0
1614,3934466,135781,152088.0,retailer,pick-up,app,6/29/2020 19:40,selesai,6/30/2020 8:36,0
1615,3934477,154557,224581.0,retailer,pick-up,otc,6/29/2020 19:41,selesai,6/29/2020 19:41,0
1616,3953647,171118,236592.0,retailer,pick-up,app,6/30/2020 15:21,selesai,7/1/2020 7:50,0
1617,3954858,57669,,guest,pick-up,otc,6/30/2020 16:12,selesai,6/30/2020 16:12,0
1618,3937842,55081,,guest,pick-up,otc,6/30/2020 6:32,selesai,6/30/2020 8:17,0
1619,4824024,56121,31663.0,retailer,same-day,app,8/10/2020 7:05,selesai,8/10/2020 9:17,0
1620,4823252,141689,82157.0,retailer,pick-up,app,8/10/2020 6:17,selesai,8/11/2020 12:06,0
1621,4823277,137744,81491.0,retailer,pick-up,app,8/10/2020 6:18,selesai,8/12/2020 15:15,0
1622,4823295,56853,58491.0,retailer,pick-up,app,8/10/2020 6:19,selesai,8/11/2020 9:58,0
1623,4823320,54042,65896.0,retailer,same-day,app,8/10/2020 6:21,selesai,8/11/2020 12:22,0
1624,4823352,143450,240686.0,retailer,pick-up,app,8/10/2020 6:23,selesai,8/11/2020 7:01,0
1625,4823363,62779,16709.0,retailer,pick-up,app,8/10/2020 6:24,selesai,8/11/2020 7:34,0
1626,3570195,154557,225830.0,retailer,pick-up,otc,6/8/2020 9:36,selesai,6/8/2020 9:36,0
1627,3570227,137618,85706.0,retailer,pick-up,app,6/8/2020 9:37,selesai,6/16/2020 8:26,0
1628,3570238,136986,191203.0,retailer,pick-up,otc,6/8/2020 9:38,selesai,6/8/2020 9:38,0
1629,3570252,137074,254285.0,retailer,same-day,app,6/8/2020 9:39,selesai,6/8/2020 20:25,0
1630,3570270,136309,148799.0,retailer,pick-up,app,6/8/2020 9:39,selesai,6/10/2020 9:24,0
1631,3790756,140566,75338.0,retailer,pick-up,app,6/22/2020 6:48,selesai,6/25/2020 16:01,0
